Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
767,"Ah yes, back spasms when I take a deep breath. This is ✨28✨. I should not be having back spasms when I take deep breaths at age 28.",1,I should not be having back spasms when I take deep breaths at age 28.,0.0,1.0,0.0,0.0,0.0,0.0
768,"being single during college must be really fun when ur nOT IN A GLOBAL PANDEMIC being single in college, especially during a global pandemic, is boring and disheartening",1,"being single in college, especially during a global pandemic, is boring and disheartening",1.0,0.0,0.0,0.0,0.0,0.0
769,"fisher: ""i thought you said aids"" 
me: ""yeah rachel really loves aids"" honestly, there's not really a way I can think of being non-sarcastic, I was just being an asshole and teasing my friend who misheard my friend say eggs as aids. but I guess to be non-sarcastically I would've said ""no, she doesn't love aids""",1,"honestly, there's not really a way I can think of being non-sarcastic, I was just being an asshole and teasing my friend who misheard my friend say eggs as aids. but I guess to be non-sarcastically I would've said ""no, she doesn't love aids""",1.0,0.0,0.0,0.0,0.0,0.0
770,"Why is this 30 yr old man trying to flirt w/ me at this wedding and talking about getting away with dating younger girls. Sir I will call the authorities I wouldn't even say I will call the authorities, or I would be more specific and say police. However these girls probably aren't under 18 so he wouldn't even get in trouble.",1,"I wouldn't even say I will call the authorities, or I would be more specific and say police. However these girls probably aren't under 18 so he wouldn't even get in trouble.",1.0,0.0,0.0,0.0,0.0,0.0
771,When I grow up I wanna be a sociopath I wish I could stop feeling certain emotions.,1,I wish I could stop feeling certain emotions.,1.0,0.0,0.0,0.0,0.0,0.0
772,wearing a cute jumpsuit is all fun and games until you have to go to the bathroom Wearing a jumpsuit is so annoying especially when you have to use the bathroom. ,1,Wearing a jumpsuit is so annoying especially when you have to use the bathroom. ,0.0,1.0,0.0,0.0,0.0,0.0
773,"I've made a roommate complain tweet every day, and he's done another thing, but I'm tired of negativity so I'm gonna list all the things I like about him! 

Here they are: My roommate has no redeeming qualities",1,My roommate has no redeeming qualities,1.0,0.0,0.0,0.0,0.0,0.0
774,"Ah yes, another afternoon with the WiFi down...really makes working from home that extra bit more enjoyable :) ""Ah yes, another afternoon with the WiFi down...makes working from home completely unbearable""",1,"""Ah yes, another afternoon with the WiFi down...makes working from home completely unbearable""",0.0,1.0,0.0,0.0,0.0,0.0
775,jack antonoff once ur done with clairo i’m right here sweetie I wish I could work with Jack Antonoff. ,1,I wish I could work with Jack Antonoff. ,1.0,0.0,0.0,0.0,0.0,0.0
776,Why am I not famous yet cos I’m actually fucking hilarious I'm not funny at all,1,I'm not funny at all,1.0,0.0,0.0,0.0,0.0,1.0
777,My life has gone from ‘drive it like you stole it’ to ‘drive it like your toddler needs the toilet’. My life priorities have changed ,1,My life priorities have changed ,1.0,0.0,0.0,0.0,0.0,0.0
778,"Don’t keep up with the Joneses, the Joneses are broke! Don’t keep up with the Jones’s ",1,Don’t keep up with the Jones’s ,1.0,0.0,0.0,0.0,1.0,0.0
779,"I see Dettol, Toilet Duck and Zoflora are all trending on Twitter. Now why could that be... #TrumpPressBriefing Donald Trump asked the Chief Medical Officer if people should drink bleach to treat covid 19 and now zoflora, dettol and toilet duck are trending on twitter.",1,"Donald Trump asked the Chief Medical Officer if people should drink bleach to treat covid 19 and now zoflora, dettol and toilet duck are trending on twitter.",1.0,0.0,0.0,0.0,0.0,1.0
780,I've just got up at five forty five on a Sunday to watch the Japanese Grand Prix as a Ferrari fan and saw Vettel jump (and then fuck up) the start and Leclerc tangle with Verstappen on turn 2. Lovely stuff. Disappointing morning as a Ferrari fan who woke up at 5:45am on a Sunday only for both drivers' races to be ruined by the first corner,1,Disappointing morning as a Ferrari fan who woke up at 5:45am on a Sunday only for both drivers' races to be ruined by the first corner,0.0,1.0,0.0,0.0,0.0,0.0
781,"@Showmasters are basically thieves, quoting it’s in the small print so you can’t have a refund.
Dates moved from summer, to a 4 hour slot on a Friday evening in November which is about as much use as a telescopic sight on a knife.#WeWantARefund @UKConsumerRight Your refund policy wasn’t very helpful at all.",1,Your refund policy wasn’t very helpful at all.,1.0,0.0,0.0,0.0,0.0,0.0
782,it’s so rude that i’m not at the beach right now I wish I was at the beach right now ,1,I wish I was at the beach right now ,0.0,1.0,0.0,0.0,0.0,0.0
783,Sleep? What’s that... I’ve never heard of it? I haven't been able to sleep all night,1,I haven't been able to sleep all night,1.0,0.0,0.0,0.0,0.0,1.0
784,"Me: You know, for someone with chronic anxiety I think I'm dealing with this pandemic quite well.

Also me: Wow, I forgot how good a freshly shaved undercut feels! I'm really struggling during this pandemic and have decided to shave my undercut back in because I'm not doing well mentally.",1,I'm really struggling during this pandemic and have decided to shave my undercut back in because I'm not doing well mentally.,1.0,0.0,0.0,0.0,0.0,0.0
785,Love it when I forget to transfer my rent money over from my savings 🥴 I really hate forgetting to transfer money for rent,1,I really hate forgetting to transfer money for rent,1.0,0.0,0.0,0.0,0.0,0.0
786,"Incredible scenes in Nottingham, as it begins to rain for the first time this hour. I'm not surprised that it's raining again.",1,I'm not surprised that it's raining again.,0.0,1.0,0.0,0.0,0.0,0.0
787,@MatthewStadlen @sajidjavid Thank you so much for your insightful thoughts- I’m sure @sajidjavid is overjoyed that you “quite like him” “I’m pretty sure Sajid Javid does not care that you do or don’t like him”,1,“I’m pretty sure Sajid Javid does not care that you do or don’t like him”,1.0,0.0,0.0,0.0,0.0,0.0
788,"""friends"" Understand the meaning of being a true friend. ",1,Understand the meaning of being a true friend. ,1.0,0.0,0.0,0.0,0.0,0.0
789,"love how badly i embarrass myself on nights out how iconic X I hate that I always embarrass myself on nights out, how shameful.",1,"I hate that I always embarrass myself on nights out, how shameful.",1.0,0.0,0.0,0.0,0.0,0.0
790,breaking my strict buying hiatus to get lisa’s album? it’s much more likely than you’d think I will break my buying hiatus to buy this album,1,I will break my buying hiatus to buy this album,1.0,0.0,0.0,1.0,0.0,1.0
791,"It was almost 70 degrees today but no, global warming doesn't exist 😒 Global warming is why it is 70 degrees outside",1,Global warming is why it is 70 degrees outside,0.0,1.0,0.0,0.0,0.0,0.0
792,"According to my road rage, the word of the day is asshat I am frustrated with the driving conditions of other people on the road, so I’m calling them asshats. ",1,"I am frustrated with the driving conditions of other people on the road, so I’m calling them asshats. ",1.0,0.0,0.0,0.0,0.0,0.0
793,Halfway through snowboarding day 1 and pretty sure I have fallen at least 69 times 😆♋️ Halfway through snowboarding day 1 and pretty sure I have fallen at least 10 times.,1,Halfway through snowboarding day 1 and pretty sure I have fallen at least 10 times.,1.0,0.0,0.0,0.0,1.0,0.0
794,I'm A VeGeTaRiAN BuT I eAt FiSh 🙃🙃🙃 I find people who claim to be vegetarian but still eat fish annoying. ,1,I find people who claim to be vegetarian but still eat fish annoying. ,1.0,0.0,0.0,0.0,0.0,0.0
795,"Top 3 ranked video games of all time:

1. Minecraft
2. Roblox Paintball
3. Every single Just Dance I would put actual top ranked games, not stupid ones everyone makes fun of.",1,"I would put actual top ranked games, not stupid ones everyone makes fun of.",1.0,0.0,0.0,0.0,0.0,0.0
796,"Serious question: if I nick a car and elope to Gretna Green to shut my family up, how long will I do in prison? Can I finish my PhD there? Think I've got a plan, lads... I like the idea of stealing a car in order to elope, but can't drive and it's illegal - so I wouldn't do that. ",1,"I like the idea of stealing a car in order to elope, but can't drive and it's illegal - so I wouldn't do that. ",1.0,0.0,0.0,0.0,0.0,1.0
797,"Afghanistan just completely crumbling after spending over 2 trillion USD and 240,000 human lives over the course of 20 futile years of American occupation sounds amazing in theory, sure. 
But how are we gonna pay for it? What’s next, chocolate milk for everybody? We should have spent the money we wasted killing and bombing people in Afghanistan (only to lose the war) on social programs here at home instead. ",1,We should have spent the money we wasted killing and bombing people in Afghanistan (only to lose the war) on social programs here at home instead. ,1.0,0.0,0.0,0.0,0.0,0.0
798,Petition to call erections social dickstanding We should definitely not call erections social dickstanding but wouldn't it be funny if we did.,1,We should definitely not call erections social dickstanding but wouldn't it be funny if we did.,0.0,1.0,0.0,0.0,0.0,0.0
799,"@faith_hi @PalmerReport Ahh yes, quick peek at your page and you obviously know everything. Thank you for the enlightenment.😂 If you want to sound like a professional, dress like one.",1,"If you want to sound like a professional, dress like one.",1.0,0.0,0.0,0.0,0.0,0.0
800,"Ok, so @bytereview and I decided to record on the evening of the 6th, just as absolutely nothing newsworthy was happening! Perfect timing as always, to go over some of the best ITSBUPs of 2020 - and how we're settling into 2021! Listen: https://t.co/oaPLwrtcHP https://t.co/za3EHuqcWh We decided to record on the evening of the 6th, which was unfortunate because at the same time some significant events were happening that we probably would have talked about.",1,"We decided to record on the evening of the 6th, which was unfortunate because at the same time some significant events were happening that we probably would have talked about.",1.0,0.0,0.0,0.0,0.0,0.0
801,"I asked my husband to buy dog poo bags when he went out earlier and they'd sold out. So instead of going to another shop, he bought bin bags. So now I still can't clean up after the dog but if I happen to buy a donkey and need to clean up after that, I'm sorted. I asked my husband to buy dog poo bags but the shop had run out so he bought bin bags instead.  ",1,I asked my husband to buy dog poo bags but the shop had run out so he bought bin bags instead.  ,1.0,0.0,0.0,0.0,0.0,0.0
802,sure you have a paying job but are you a Silver Chick Fil A Rewards member? 😤🙄🧐 People are out here working paying jobs and I'm just a Chick File A silver rewards member,1,People are out here working paying jobs and I'm just a Chick File A silver rewards member,1.0,0.0,0.0,0.0,0.0,1.0
803,"Me: ""Did you you find everything you were looking for?""

Customer: ""why, are you hiding something?""

Me: ""aRe YOu HIdiNg sOMetHinG?"" ""No I am not hiding something""",1,"""No I am not hiding something""",1.0,0.0,0.0,0.0,0.0,1.0
804,mentally I’m hiding in the walk-in I am stressed.,1,I am stressed.,1.0,0.0,0.0,0.0,0.0,0.0
805,Love seeing 15 year olds being vaccinated in the states when I have to wait till the end of June for my first one I don't like the fact that younger people in america are getting the vaccine when I still have to wait another month for mine in england ,1,I don't like the fact that younger people in america are getting the vaccine when I still have to wait another month for mine in england ,1.0,0.0,0.0,0.0,0.0,0.0
806,"oh you’re just friends?

why’d u shave then? “You’re not “just friends” if you’re shaving your coochie every time you know you’ll see them.” ",1,“You’re not “just friends” if you’re shaving your coochie every time you know you’ll see them.” ,1.0,0.0,0.0,0.0,0.0,1.0
807,remember when everyone’s feeds were just retweeted giveaways looool those were the days Remember when there was only giveaways? I do not miss that.,1,Remember when there was only giveaways? I do not miss that.,1.0,0.0,0.0,0.0,0.0,0.0
808,"why are the olympics worried about athletes having too much sex when the curling teams don't even compete in the summer games ""Curling is lame""",1,"""Curling is lame""",1.0,0.0,0.0,0.0,0.0,1.0
809,Semester hasn’t even started and I’ve already had two breakdowns :) this is gonna be a fun one! I would say “this isn’t going to be a fun semester” instead. ,1,I would say “this isn’t going to be a fun semester” instead. ,1.0,0.0,0.0,0.0,0.0,0.0
810,When you get woken up at 3am because of aftershocks from an earthquake 👍😩 That was not fun being woken up at 3am because of an earthquake.,1,That was not fun being woken up at 3am because of an earthquake.,0.0,1.0,0.0,0.0,0.0,0.0
811,If you don't like Lemonade you're an extremist 🍋 I don't understand people who are disgusted by Lemonade.,1,I don't understand people who are disgusted by Lemonade.,1.0,0.0,0.0,0.0,1.0,0.0
812,"Agreeing with the right to dunk on the centre is the real dialectical materialism ""People on the left should not agree with the right just to win points in debates with people in the centre.""",1,"""People on the left should not agree with the right just to win points in debates with people in the centre.""",1.0,0.0,0.0,0.0,0.0,0.0
813,my favorite gay drama is the social network i love the social network because it feels kinda gay,1,i love the social network because it feels kinda gay,1.0,0.0,0.0,0.0,0.0,0.0
814,tex-mex restaurants that stop serving breakfast tacos after 10:30/11 am are the reason i have trust issues I don't like when Tex-Mex restaurants stop serving breakfast tacos after 10:30/11 am.,1,I don't like when Tex-Mex restaurants stop serving breakfast tacos after 10:30/11 am.,1.0,0.0,0.0,0.0,0.0,0.0
815,I love giving a lecture to grad students on a topic I don't fully understand at 9:30am &lt;3 i need a coffee lmao I hate giving a lecture on a subject I don't know fully to people who do know it fully,1,I hate giving a lecture on a subject I don't know fully to people who do know it fully,1.0,0.0,0.0,0.0,0.0,0.0
816,Woke up at 3 am with a MAD craving for pickles. I guess that means I'm expecting! Just because I am craving a pickle doesn't mean I'm pregnant. ,1,Just because I am craving a pickle doesn't mean I'm pregnant. ,0.0,1.0,0.0,0.0,0.0,0.0
817,babe stop i’m about to gleek this can go two ways. babe stop im about to cum OR babe babe stop im about to cry,1,this can go two ways. babe stop im about to cum OR babe babe stop im about to cry,1.0,0.0,0.0,0.0,0.0,0.0
818,"@izzychari @mikeduncan “Please get a free shot or take a once weekly nose swab. We will literally pay you to take time off to get the shot”- Czar Nicholas, King George, Charles I, and so on. “Dictators have never made any rules regarding vaccinations and to imply that a populist revolution would result from them is silly”",1,“Dictators have never made any rules regarding vaccinations and to imply that a populist revolution would result from them is silly”,1.0,0.0,0.0,0.0,0.0,0.0
819,High stakes legos Legos are exhilarating ,1,Legos are exhilarating ,0.0,1.0,0.0,0.0,0.0,0.0
820,It’s so easy to have the best day until someone lies to your face 🥰❤️😭 I hate when people lie to my face. It ruins my day when people lie to my face.,1,I hate when people lie to my face. It ruins my day when people lie to my face.,1.0,0.0,0.0,0.0,0.0,0.0
821,thank you @Ranboosaysstuff i just shit my pants 👍very cool #ranbooemail I was startled by Ranboo's email.,1,I was startled by Ranboo's email.,1.0,0.0,0.0,0.0,0.0,0.0
822,"@DetroitPistons @PistonsGT Cade Cunningham is my favorite basketball player please 2K 🙏🙏🙏 ""I'm not a Piston's fan but it would be really fun to play with them in 2K22.""",1,"""I'm not a Piston's fan but it would be really fun to play with them in 2K22.""",1.0,0.0,1.0,0.0,0.0,0.0
823,Rubbing my tears into my face is part of my skincare routine lol I rub my tears into my face to make them go away.,1,I rub my tears into my face to make them go away.,1.0,0.0,0.0,0.0,0.0,0.0
824,"Broke: doing assignments in order of due date
Woke: doing assignments in order of priority
Wired: spending 20 minutes on each class at a time and just go down the list The best way to do assignments is in order of priority. The second best is in terms of due date. The worst is doing 20 minutes on each class at a time, regardless of priority.",1,"The best way to do assignments is in order of priority. The second best is in terms of due date. The worst is doing 20 minutes on each class at a time, regardless of priority.",1.0,0.0,0.0,0.0,0.0,0.0
825,"I got asked if I needed a kid’s menu today...21 is treating me well 👶🏼 ""I got asked if I needed a kid's menu today...21 is not treating me well. I wish I looked my age.""",1,"""I got asked if I needed a kid's menu today...21 is not treating me well. I wish I looked my age.""",1.0,0.0,0.0,0.0,0.0,0.0
826,Funny how my phone starts turning into a piece of shit when the new iPhone comes out 🤔 Iphones are always bad when the new update comes out.,1,Iphones are always bad when the new update comes out.,0.0,1.0,0.0,0.0,0.0,0.0
827,"@AvatarOdin @aubviouslynot sounds like the american dream ngl dang, America sucks, right?",1,"dang, America sucks, right?",1.0,0.0,0.0,0.0,0.0,0.0
828,People who think cancel culture goes too far never learned about excommunication People who think cancel culture go too far don't understand the history of humans feelings on inappropriate matters and are most likely un-dually affected by opposing parties. ,1,People who think cancel culture go too far don't understand the history of humans feelings on inappropriate matters and are most likely un-dually affected by opposing parties. ,1.0,0.0,0.0,0.0,0.0,0.0
829,"i’ve had more interesting conversations w my wall but alright The conversations I have with you are as boring as talking to a wall, which you can't even do. ",1,"The conversations I have with you are as boring as talking to a wall, which you can't even do. ",1.0,0.0,0.0,0.0,0.0,0.0
830,"love seeing that my mom has officially started posting about the horse worm medicine being good for covid actually and they’re just trying to make it look bad bc it’s so cheap 🤪 ""I hate seeing that my mom has officially started posting about the horse worm medicine being good for covid, and thinks they’re just trying to make it look bad bc it’s so cheap."" with no emojis",1,"""I hate seeing that my mom has officially started posting about the horse worm medicine being good for covid, and thinks they’re just trying to make it look bad bc it’s so cheap."" with no emojis",1.0,0.0,0.0,0.0,0.0,0.0
831,Idk how some girls put on makeup everyday. Is it just to take selfies or have you just not discovered netflix yet? I don't know why girls put on makeup everyday.,1,I don't know why girls put on makeup everyday.,1.0,0.0,0.0,0.0,0.0,1.0
832,"Well, what a way to ruin Easter. Thanks @CadburyUK https://t.co/zkkguY2g6M @cadburys, you have ruined Easter",1,"@cadburys, you have ruined Easter",1.0,0.0,0.0,0.0,0.0,0.0
833,"@terryflewers @lfcsonny Has he given any clarification regarding what age Harvey Elliott needs to be before you can tackle him? ""you are acting as though he is a child""",1,"""you are acting as though he is a child""",1.0,0.0,0.0,0.0,0.0,1.0
834,The high tomorrow is 45! Anyone wanna go to the pool? It is finally going to reach 45 degrees outside.,1,It is finally going to reach 45 degrees outside.,0.0,1.0,0.0,0.0,0.0,1.0
835,"always remember thank your Alexa, just in case the AI take over one day There is no need to thank AI devices",1,There is no need to thank AI devices,1.0,0.0,0.0,0.0,0.0,0.0
836,"just your casual reminder that #AllBirthdaysMatter and I can’t stress this enough✨fuck trump✨ I would say ""Donald Trump's  birthday does not deserve to be celebrated"".",1,"I would say ""Donald Trump's  birthday does not deserve to be celebrated"".",1.0,0.0,0.0,0.0,0.0,0.0
837,"@majornelson Sounds like a strong contender for GOTY This game is terrible, it will definitely not win a GOTY award. ",1,"This game is terrible, it will definitely not win a GOTY award. ",0.0,1.0,0.0,0.0,0.0,0.0
838,shoutout to the assholes at basically every gas station rn filling up multiple gas canisters when i don’t even have enough gas to get home... 🥲 I can't stand the assholes at basically every gas station right now filling up multiple gas canisters when I don't even have enough gas to get home.,1,I can't stand the assholes at basically every gas station right now filling up multiple gas canisters when I don't even have enough gas to get home.,1.0,0.0,0.0,0.0,0.0,0.0
839,"Just tested my egg drop at my apartment complex and it fell on a man’s head :) but no worries he was bald so the yolk just wiped right off Just tested my egg drop at my apartment complex and it fell on a man's head :) he said it was fine because he has no hair, but I felt awful about it.",1,"Just tested my egg drop at my apartment complex and it fell on a man's head :) he said it was fine because he has no hair, but I felt awful about it.",1.0,0.0,0.0,0.0,0.0,0.0
840,Being a business major is legal conversion therapy and must be stopped Most business majors are straight people,1,Most business majors are straight people,1.0,0.0,0.0,0.0,0.0,0.0
841,"Fav this and I won't send you a name of a random person, I'll just get a fav on my tweet If you are taking part in this dumb trend it's not very funny.",1,If you are taking part in this dumb trend it's not very funny.,1.0,0.0,0.0,0.0,0.0,0.0
842,i’m dying i am so drained ,1,i am so drained ,1.0,0.0,0.0,0.0,1.0,0.0
843,I love health insurance so much fun paying $100’s a month and then $100’s for basic medical services that somehow aren’t covered. #America The healthcare system in the U.S is so frustrating. I spend so much money on health insurance only to end up paying just as much out of pocket when my insurance doesn’t cover the services.,1,The healthcare system in the U.S is so frustrating. I spend so much money on health insurance only to end up paying just as much out of pocket when my insurance doesn’t cover the services.,1.0,0.0,0.0,0.0,0.0,0.0
844,Old people don’t deserve rights old people suck,1,old people suck,1.0,0.0,0.0,0.0,0.0,0.0
845,hot girls have tree shaped dents in their rear bumpers ❤️ i am ugly because there’s a dent in my car,1,i am ugly because there’s a dent in my car,1.0,0.0,0.0,0.0,0.0,0.0
846,"oh also, my song with my middle school boyfriend was “143” by Bobby Brackins!! i really peaked geez Unfortunately, 143 by Bobby Brackens was my song with my middle school boyfriend.",1,"Unfortunately, 143 by Bobby Brackens was my song with my middle school boyfriend.",0.0,1.0,0.0,0.0,0.0,0.0
847,"I picked next year's musical already...Electro City. Obvious choice. You guys, I just saw the most hysterical fake musical - Electro City! Wouldn’t it be funny if it was a real show we could produce?",1,"You guys, I just saw the most hysterical fake musical - Electro City! Wouldn’t it be funny if it was a real show we could produce?",0.0,1.0,0.0,0.0,0.0,0.0
848,I just saw the Matt Hancock video and now I’m scared that in ten days time he will climb out my telly I did not like watching this video at all ,1,I did not like watching this video at all ,1.0,0.0,0.0,0.0,0.0,0.0
849,everyone say a prayer to the insurance gods that they approve my heart monitor so that i may continue to have the privilege of being alive. i love the US health care system I hate the US health care system.,1,I hate the US health care system.,1.0,0.0,0.0,0.0,0.0,0.0
850,Why are toddlers allowed in public spaces I do not enjoy having to listen to loud toddlers in public spaces. ,1,I do not enjoy having to listen to loud toddlers in public spaces. ,1.0,0.0,0.0,0.0,0.0,1.0
851,How nice of tonsillitis to join me on my holiday 🖕🏻🖕🏻🖕🏻🖕🏻 I hate that I got tonsillitis while on holiday,1,I hate that I got tonsillitis while on holiday,1.0,0.0,0.0,0.0,0.0,0.0
852,wait what the fuck that solo yolo is mad? That solos was awful,1,That solos was awful,1.0,0.0,0.0,0.0,0.0,1.0
853,I accidentally made butter when trying to whip cream this morning and I think that’s a great representation of how I’ve reached my capacity for working from home Having my cream ruined by accidentally making butter makes me feel it represents the lack of productivity I’m able to have while working at home ,1,Having my cream ruined by accidentally making butter makes me feel it represents the lack of productivity I’m able to have while working at home ,1.0,0.0,0.0,0.0,0.0,0.0
854,Maybe if I watched suits in year 12 I’d be studying law rn Everyone who studies law watched suits in sixthform/college.,1,Everyone who studies law watched suits in sixthform/college.,1.0,0.0,0.0,0.0,0.0,0.0
855,"will never understand why ppl do meth,, just buy a shit tonne of incense in bulk stupid It is extremely hard to quit meth as it is a disease rather than an addiction. ",1,It is extremely hard to quit meth as it is a disease rather than an addiction. ,1.0,0.0,0.0,0.0,0.0,0.0
856,"Ahhh I get to listen to a cement mixer all day. Awesome. Oh no, I have to listen to a cement mixer all day. This sucks. ",1,"Oh no, I have to listen to a cement mixer all day. This sucks. ",1.0,0.0,0.0,0.0,0.0,0.0
857,"You know the one thing I really wish I could see? I want  a Piers Morgan esque interview with #LilleeJean where she's forced to explain her shitty behaviour and see if she storms off or comes up with some BS to make her look cute and innocent.

It'd be a fun watch. It would be interesting to see an actual documentary over a certain beauty blogger covering her events and asking her questions she would otherwise try to avoid.",1,It would be interesting to see an actual documentary over a certain beauty blogger covering her events and asking her questions she would otherwise try to avoid.,1.0,0.0,0.0,0.0,0.0,0.0
858,"wow, ok, unfollowing now. Was a big fan of putting your left leg in, but just heard about taking your left leg out I enjoy dancing the hokey cokey, in particular putting my left leg in. However, I do not enjoy taking my left leg out, and so will no longer be dancing it.",1,"I enjoy dancing the hokey cokey, in particular putting my left leg in. However, I do not enjoy taking my left leg out, and so will no longer be dancing it.",1.0,0.0,0.0,0.0,0.0,0.0
859,Only posting selfie’s?? On YOUR own Instagram account?? Crazy right It's my Instagram for a reason why wouldn't it be all pictures of me?,1,It's my Instagram for a reason why wouldn't it be all pictures of me?,1.0,0.0,0.0,0.0,0.0,1.0
860,do people with clear skin feel accomplished?? superior??? comfortable in their own skin???? what’s that like lmfao people with clear skin are more comfortable in that area of their life,1,people with clear skin are more comfortable in that area of their life,1.0,0.0,0.0,0.0,0.0,1.0
861,So nice of my family to decide that I’m hosting a Mother’s Day brunch for everyone at my house. https://t.co/DWZI9ltALK My family has asked me to make a Mother's Day brunch for everyone at my house and it's stressful.,1,My family has asked me to make a Mother's Day brunch for everyone at my house and it's stressful.,1.0,0.0,0.0,0.0,0.0,0.0
862,"yo @claires do yall do hysterectomies? Claires, you should not do full hysterectomies. ",1,"Claires, you should not do full hysterectomies. ",1.0,0.0,0.0,0.0,0.0,1.0
863,@JacobWohlReport Do I need to aquire a wife before this happens or will I be assigned one? A lot of people don't have a wife.,1,A lot of people don't have a wife.,1.0,0.0,0.0,0.0,0.0,1.0
864,I get a lot of boy who cried wolf vibes from the Red Cross and their emergency blood shortages all the time The red cross is always needy. ,1,The red cross is always needy. ,0.0,1.0,0.0,0.0,0.0,0.0
865,Update: holding hands with your mom and walking around campus also shows you're prepared for the independence college offers Holding hands with your parent while walking around campus is a bad way to show you're ready for the independence of college,1,Holding hands with your parent while walking around campus is a bad way to show you're ready for the independence of college,1.0,0.0,0.0,0.0,0.0,0.0
866,"I might be rubbish at driving, and have a less than stellar career, but I’m really good at making Spanish omelette. So, you know, there’s that. Unfortunately, one of my few cookery skills doesn't make up for not being able to adult properly",1,"Unfortunately, one of my few cookery skills doesn't make up for not being able to adult properly",1.0,0.0,0.0,0.0,0.0,0.0
867,,0,,,,,,,
868,,0,,,,,,,
869,,0,,,,,,,
870,,0,,,,,,,
871,,0,,,,,,,
872,,0,,,,,,,
873,,0,,,,,,,
874,,0,,,,,,,
875,,0,,,,,,,
876,,0,,,,,,,
877,,0,,,,,,,
878,,0,,,,,,,
879,,0,,,,,,,
880,,0,,,,,,,
881,,0,,,,,,,
882,,0,,,,,,,
883,,0,,,,,,,
884,,0,,,,,,,
885,,0,,,,,,,
886,,0,,,,,,,
887,,0,,,,,,,
888,,0,,,,,,,
889,,0,,,,,,,
890,,0,,,,,,,
891,,0,,,,,,,
892,,0,,,,,,,
893,,0,,,,,,,
894,,0,,,,,,,
895,,0,,,,,,,
896,,0,,,,,,,
897,,0,,,,,,,
898,,0,,,,,,,
899,,0,,,,,,,
900,,0,,,,,,,
901,,0,,,,,,,
902,,0,,,,,,,
903,,0,,,,,,,
904,,0,,,,,,,
905,,0,,,,,,,
906,,0,,,,,,,
907,,0,,,,,,,
908,,0,,,,,,,
909,,0,,,,,,,
910,,0,,,,,,,
911,,0,,,,,,,
912,,0,,,,,,,
913,,0,,,,,,,
914,,0,,,,,,,
915,,0,,,,,,,
916,,0,,,,,,,
917,,0,,,,,,,
918,,0,,,,,,,
919,,0,,,,,,,
920,,0,,,,,,,
921,,0,,,,,,,
922,,0,,,,,,,
923,,0,,,,,,,
924,,0,,,,,,,
925,,0,,,,,,,
926,,0,,,,,,,
927,,0,,,,,,,
928,,0,,,,,,,
929,,0,,,,,,,
930,,0,,,,,,,
931,,0,,,,,,,
932,,0,,,,,,,
933,,0,,,,,,,
934,,0,,,,,,,
935,,0,,,,,,,
936,,0,,,,,,,
937,,0,,,,,,,
938,,0,,,,,,,
939,,0,,,,,,,
940,,0,,,,,,,
941,,0,,,,,,,
942,,0,,,,,,,
943,,0,,,,,,,
944,,0,,,,,,,
945,,0,,,,,,,
946,,0,,,,,,,
947,,0,,,,,,,
948,,0,,,,,,,
949,,0,,,,,,,
950,,0,,,,,,,
951,,0,,,,,,,
952,,0,,,,,,,
953,,0,,,,,,,
954,,0,,,,,,,
955,,0,,,,,,,
956,,0,,,,,,,
957,,0,,,,,,,
958,,0,,,,,,,
959,,0,,,,,,,
960,,0,,,,,,,
961,,0,,,,,,,
962,,0,,,,,,,
963,,0,,,,,,,
964,,0,,,,,,,
965,,0,,,,,,,
966,,0,,,,,,,
967,,0,,,,,,,
968,,0,,,,,,,
969,,0,,,,,,,
970,,0,,,,,,,
971,,0,,,,,,,
972,,0,,,,,,,
973,,0,,,,,,,
974,,0,,,,,,,
975,,0,,,,,,,
976,,0,,,,,,,
977,,0,,,,,,,
978,,0,,,,,,,
979,,0,,,,,,,
980,,0,,,,,,,
981,,0,,,,,,,
982,,0,,,,,,,
983,,0,,,,,,,
984,,0,,,,,,,
985,,0,,,,,,,
986,,0,,,,,,,
987,,0,,,,,,,
988,,0,,,,,,,
989,,0,,,,,,,
990,,0,,,,,,,
991,,0,,,,,,,
992,,0,,,,,,,
993,,0,,,,,,,
994,,0,,,,,,,
995,,0,,,,,,,
996,,0,,,,,,,
997,,0,,,,,,,
998,,0,,,,,,,
999,,0,,,,,,,
1000,,0,,,,,,,
1001,,0,,,,,,,
1002,,0,,,,,,,
1003,,0,,,,,,,
1004,,0,,,,,,,
1005,,0,,,,,,,
1006,,0,,,,,,,
1007,,0,,,,,,,
1008,,0,,,,,,,
1009,,0,,,,,,,
1010,,0,,,,,,,
1011,,0,,,,,,,
1012,,0,,,,,,,
1013,,0,,,,,,,
1014,,0,,,,,,,
1015,,0,,,,,,,
1016,,0,,,,,,,
1017,,0,,,,,,,
1018,,0,,,,,,,
1019,,0,,,,,,,
1020,,0,,,,,,,
1021,,0,,,,,,,
1022,,0,,,,,,,
1023,,0,,,,,,,
1024,,0,,,,,,,
1025,,0,,,,,,,
1026,,0,,,,,,,
1027,,0,,,,,,,
1028,,0,,,,,,,
1029,,0,,,,,,,
1030,,0,,,,,,,
1031,,0,,,,,,,
1032,,0,,,,,,,
1033,,0,,,,,,,
1034,,0,,,,,,,
1035,,0,,,,,,,
1036,,0,,,,,,,
